Update Date,Yr,Mnth,Inflation Value,YoY Value,MoM Value,3 Month Trend
2026-02-02,1954,3,14.0,0.7194244604316521,-0.7092198581560258,0.4779033915724546
2026-02-02,1954,4,14.0,0.7194244604316521,0.0,0.7177115450496719
2026-02-02,1954,5,14.0,0.7194244604316521,0.0,0.7194244604316521
2026-02-02,1954,6,14.1,1.4388489208633042,0.7142857142857117,0.9592326139088695
2026-02-02,1954,7,14.1,1.4388489208633042,0.0,1.1990407673860866
2026-02-02,1954,8,14.2,0.7092198581560258,0.7092198581560258,1.1956392332942114
2026-02-02,1954,9,14.2,0.7092198581560258,0.0,0.9524295457251185
2026-02-02,1954,10,14.2,0.0,0.0,0.4728132387706839
2026-02-02,1954,11,14.2,0.7092198581560258,0.0,0.4728132387706839
2026-02-02,1954,12,14.1,0.0,-0.7042253521126736,0.23640661938534194
2026-02-02,1955,1,14.1,0.0,0.0,0.23640661938534194
2026-02-02,1955,2,14.1,0.0,0.0,0.0
2026-02-02,1955,3,14.1,0.7142857142857117,0.0,0.23809523809523725
2026-02-02,1955,4,14.1,0.7142857142857117,0.0,0.4761904761904745
2026-02-02,1955,5,14.1,0.7142857142857117,0.0,0.7142857142857117
2026-02-02,1955,6,14.1,0.0,0.0,0.4761904761904745
2026-02-02,1955,7,14.1,0.0,0.0,0.23809523809523725
2026-02-02,1955,8,14.1,-0.7042253521126736,0.0,-0.23474178403755785
2026-02-02,1955,9,14.2,0.0,0.7092198581560258,-0.23474178403755785
2026-02-02,1955,10,14.2,0.0,0.0,-0.23474178403755785
2026-02-02,1955,11,14.2,0.0,0.0,0.0
2026-02-02,1955,12,14.2,0.7092198581560258,0.0,0.23640661938534194
2026-02-02,1956,1,14.2,0.7092198581560258,0.0,0.4728132387706839
2026-02-02,1956,2,14.1,0.0,-0.7042253521126736,0.4728132387706839
2026-02-02,1956,3,14.1,0.0,0.0,0.23640661938534194
2026-02-02,1956,4,14.1,0.0,0.0,0.0
2026-02-02,1956,5,14.1,0.0,0.0,0.0
2026-02-02,1956,6,14.3,1.4184397163120643,1.4184397163120643,0.4728132387706881
2026-02-02,1956,7,14.4,2.1276595744680904,0.6993006993006968,1.182033096926718
2026-02-02,1956,8,14.5,2.8368794326241162,0.694444444444442,2.1276595744680904
2026-02-02,1956,9,14.4,1.4084507042253596,-0.6896551724137907,2.124329903772522
2026-02-02,1956,10,14.5,2.1126760563380333,0.694444444444442,2.1193353977291696
2026-02-02,1956,11,14.6,2.8169014084507067,0.6896551724137907,2.1126760563380333
2026-02-02,1956,12,14.6,2.8169014084507067,0.0,2.582159624413149
2026-02-02,1957,1,14.6,2.8169014084507067,0.0,2.8169014084507067
2026-02-02,1957,2,14.6,3.546099290780142,0.0,3.0599673692271847
